"PERS_ID","YM_in","YM_out"
514845329,200908,201409
514845997,200908,201308
514847201,201008,201603
514847265,200908,201411
514848895,201101,201404
514849233,200908,201409
514849441,200907,201612
514850891,200907,201402
514850941,200908,201501
514852661,200908,201406
514853913,200908,201404
514854197,200907,201405
514854805,200908,201401
514855027,200908,201601
514855579,200908,201701
514855607,200908,201603
514855609,200908,201603
514856727,200908,201411
514858079,200908,201409
514858773,200908,201407
514859647,200908,201707
514860035,200908,201208
514860049,200908,201411
514860187,200908,201412
514860961,200908,201303
514861535,200910,201212
514861773,200908,201306
514861889,200908,201310
514862017,201006,201405
514863275,200908,201305
514863789,200908,201405
514863839,200912,201408
514864033,201008,201806
514864059,200908,201609
514864081,200908,201501
514868031,200909,201504
514869095,200908,201601
514870117,200908,201503
514872523,200908,201411
514872559,200908,201501
514872957,201107,201706
514874025,201007,201409
514875761,200908,201707
514875763,200908,201707
514876839,200908,201404
514877171,200908,201507
514877505,200908,201409
514877751,200908,201601
514879937,200908,201603
514880039,200908,201408
514880071,200908,201301
514880413,200908,201312
514880431,200908,201606
514880441,200908,201304
514880539,200908,201208
514883679,201101,201401
514884499,200909,201511
514887789,201409,201802
514888003,200909,201412
514888465,200908,201308
514889965,200908,201706
514890295,200908,201409
514890327,200908,201409
514891819,200908,201211
514891827,200908,201611
514891839,200908,201410
514894159,201101,201410
514895829,200908,201612
514895839,201106,201412
514895871,200908,201412
514898985,200908,201501
514899429,200908,201411
514899581,200908,201408
514899619,200908,201604
514899875,200908,201504
514900955,200908,201208
514901123,200908,201501
514901193,200908,201608
514901293,200908,201608
514903705,200908,201410
514904287,200908,201410
514904535,201109,201611
514904621,201108,201703
514904641,200908,201307
514905899,200908,201408
514906583,200908,201311
514906637,200908,201301
514908065,201103,201603
514908283,200908,201211
514908695,200908,201308
514909111,200908,201303
514910513,201102,201502
514910603,201209,201803
514910693,200908,201504
514910925,201109,201409
514911427,200907,201407
514911759,201105,201802
514912219,200906,201411
514914477,200908,201508
514914481,200908,201508
514917093,200910,201406
514917435,200908,201709
514917631,200908,201706
514918255,200908,201601
514918257,200908,201601
514918979,200908,201610
514919043,200908,201409
514919081,200908,201601
514919083,200908,201601
514919167,200908,201503
514919529,200909,201402
514919797,200908,201412
514920007,200908,201412
514920161,200908,201509
514920231,200908,201509
514920537,200911,201406
514921163,200908,201211
514921461,200909,201510
514922197,201101,201702
514922455,200908,201407
514923501,200908,201503
514924419,200908,201408
514925107,200909,201411
514925503,200909,201308
514925997,200908,201511
514926115,200908,201412
514928681,200908,201611
514929417,200909,201408
514929701,200909,201507
514930325,200908,201303
514930327,200908,201303
514930361,200908,201504
514932285,201412,201712
514932311,200909,201210
514932405,200908,201407
514932527,200909,201410
514932715,200908,201411
514934233,200909,201407
514934711,201103,201801
514935947,200910,201306
514936173,200909,201510
514938029,200911,201605
514938159,200911,201605
514938731,200909,201408
514939229,200908,201502
514939237,200908,201502
514939917,200908,201602
514942133,200909,201210
514943183,200909,201505
514943231,200909,201406
514943369,201302,201704
514943371,201302,201704
514944673,200908,201512
514944675,200908,201512
514944709,200909,201407
514946357,200909,201209
514946647,200908,201407
514947243,200909,201803
514947245,200909,201803
514947735,200908,201507
514948049,200909,201706
514948071,200909,201303
514948589,200909,201304
514949395,200908,201605
514949407,200909,201407
514950299,200909,201302
514950501,200909,201303
514950533,200909,201407
514950615,200909,201511
514950645,200909,201604
514950833,201307,201708
514951081,200909,201410
514951129,201206,201506
514951161,201407,201710
514951723,200909,201509
514951903,200909,201701
514954907,200909,201712
514955093,201003,201405
514956807,200909,201506
514958285,200908,201501
514958287,200908,201501
514959613,200909,201509
514959903,201104,201409
514960245,200909,201411
514960287,200909,201402
514962837,200909,201412
514962987,200909,201210
514964099,200909,201504
514964231,200908,201609
514964395,200910,201311
514965813,200909,201210
514966139,200909,201308
514966159,200909,201410
514966195,200909,201308
514966943,200909,201212
514967121,200909,201710
514967123,200909,201710
514968597,200909,201407
514968653,200909,201412
514968933,200908,201212
514971747,200909,201412
514971829,200909,201403
514973291,201003,201505
514973983,200909,201212
514973985,200909,201212
514974481,200909,201306
514974795,200909,201409
514975015,200909,201406
514975083,200909,201602
514978481,200908,201208
514978941,200909,201304
514980411,201101,201702
514980697,201003,201311
514981345,200909,201405
514981365,200909,201705
514982429,201003,201405
514983345,200909,201410
514984667,200909,201408
514984909,200909,201406
514986201,200909,201305
514986293,200909,201411
514986343,201305,201710
514986345,201305,201710
514987703,200909,201511
514989033,201209,201711
514989035,201209,201711
514990603,200909,201401
514991977,200909,201703
514992255,200909,201505
514992275,200909,201501
514992307,201307,201611
514993261,200909,201611
514993265,200909,201611
514993273,200909,201608
514993515,200909,201411
514994391,200909,201406
514994425,200909,201502
514996999,200909,201410
514997177,200909,201501
514997341,201503,201804
514999893,201008,201410
515003003,200909,201411
515003115,201509,201809
515003559,200909,201407
515003591,200909,201410
515004913,200910,201409
515004973,200910,201407
515005003,200909,201504
515005031,200910,201210
515005911,200910,201712
515006901,200909,201610
515007485,200909,201406
515008335,201006,201410
515008613,200909,201605
515009283,200909,201502
515009665,201107,201410
515009667,201107,201509
515009827,200910,201302
515009901,200909,201311
515012889,200910,201410
515013003,200910,201704
515013037,200909,201304
515013039,200909,201304
515014561,200910,201503
515016093,201304,201705
515016997,200910,201406
515017227,200909,201605
515017841,200910,201501
515021521,200909,201412
515021733,200909,201506
515022215,200910,201503
515022593,200910,201411
515023741,200910,201304
515023933,200909,201803
515024561,200909,201604
515024887,200910,201303
515024937,200909,201411
515025459,200910,201408
515026171,200909,201607
515026283,200909,201505
515026647,200910,201804
515026867,200909,201608
515030027,200909,201508
515030253,200910,201509
515030281,200909,201504
515030341,200910,201603
515030395,200910,201504
515030531,200910,201707
515030553,201311,201805
515031169,200910,201510
515031595,200910,201501
515031727,200910,201411
515031791,200910,201409
515032249,200910,201705
515032409,201403,201810
515032503,200910,201408
515032745,201009,201405
515033333,200910,201409
515033403,200910,201401
515033471,200910,201301
515034621,200910,201503
515035131,200910,201212
515035323,200810,201306
515035965,200910,201302
515036523,200909,201512
515038293,200910,201410
515039515,200910,201301
515039721,200909,201606
515040097,200910,201305
515040505,200909,201504
515040929,200910,201403
515040931,200910,201403
515043185,200910,201302
515043707,201112,201503
515044345,200909,201408
515045335,200910,201601
515046039,200910,201412
515049191,200909,201506
515049489,201105,201408
515049765,200910,201506
515050305,200910,201407
515050457,201206,201707
515050875,200910,201603
515050901,200910,201610
515050903,200910,201610
515050915,200911,201810
515052197,200910,201501
515052233,200910,201212
515052963,201009,201310
515053847,200910,201411
515054077,200910,201212
515054085,200910,201708
515054857,200910,201310
515055493,200910,201310
515056059,200910,201509
515056087,200910,201211
515057183,200910,201707
515057259,201110,201410
515059977,200910,201303
515061835,200910,201406
515061849,200910,201505
515061859,200910,201401
515061927,200910,201312
515061935,200910,201506
515062033,200910,201608
515065793,200910,201503
515066297,201303,201806
515066377,200910,201506
515067695,200910,201712
515067705,200910,201712
515068233,200910,201412
515068523,200911,201410
515068777,200910,201602
515068821,200910,201509
515068909,200910,201606
515069611,201010,201509
515070019,200910,201702
515070055,200910,201803
515070057,200910,201803
515070077,200910,201502
515070601,200910,201804
515070759,200910,201310
515070935,200910,201412
515071027,200910,201401
515071029,200910,201401
515071109,200910,201508
515071203,200910,201505
515071375,200909,201710
515071401,201007,201606
515071623,200910,201406
515071627,200910,201709
515072827,200906,201607
515074587,200910,201211
515074593,200910,201211
515075213,200910,201608
515075333,200910,201211
515075925,200910,201304
515075965,201312,201711
515076003,200910,201310
515076009,200910,201212
515076325,201009,201802
515076409,200910,201408
515076415,201105,201511
515076485,200910,201604
515078173,200910,201601
515078351,200910,201405
515078541,201009,201412
515078621,200910,201501
515078773,200910,201410
515079083,200910,201502
515079085,200910,201502
515079175,200912,201504
515079457,200910,201406
515081061,200912,201502
515082075,200910,201402
515083133,201203,201609
515083171,201203,201609
515085403,200911,201509
515085877,200911,201310
515085917,200911,201605
515085937,200910,201211
515086077,200910,201407
515086231,200911,201804
515086243,200911,201409
515086247,200910,201401
515087487,200911,201408
515087645,200910,201211
515087755,200910,201503
515088355,200910,201608
515090745,201212,201601
515090815,201006,201407
515094189,200911,201603
515096893,200911,201309
515097603,200910,201501
515097615,200910,201510
515097841,200911,201601
515097911,201107,201603
515098027,200911,201409
515098057,200910,201302
515098059,200910,201302
515098389,200911,201601
515099093,200911,201508
515099095,200911,201508
515099339,200911,201412
515099341,200911,201412
515100457,200910,201805
515100475,200910,201705
515100815,200911,201409
515100973,200910,201408
515104225,200911,201407
515104409,200910,201503
515104411,200910,201503
515104871,201002,201407
515105065,200911,201409
515105375,200911,201409
515106331,200911,201408
515107747,200911,201310
515108301,200911,201705
515110559,200910,201407
515111115,201204,201702
515111529,200904,201207
515114647,200911,201304
515114961,200911,201409
515115235,200911,201412
515115997,200911,201407
515116691,201101,201506
515116923,200911,201507
515117711,200910,201303
515118013,200911,201409
515118197,200911,201307
515121355,200911,201311
515121357,200911,201311
515121441,200911,201412
515123439,200911,201409
515123899,200911,201403
515124635,200911,201303
515125317,200910,201512
515129071,200911,201509
515129331,200910,201406
515129431,200911,201704
515129497,200912,201508
515129655,200912,201504
515131333,200911,201510
515132245,200911,201312
515133107,200911,201304
515133133,200911,201604
515133165,200911,201311
515133263,200912,201508
515136447,200911,201301
515137049,201104,201604
515137117,200911,201404
515137563,201001,201608
515138199,200910,201306
515138241,200911,201212
515138253,200911,201301
515138945,200910,201804
515139927,200911,201506
515140347,200911,201301
515140737,200911,201407
515141557,200911,201303
515141745,200911,201612
515141809,200911,201305
515142431,200911,201510
515143451,200911,201808
515143621,200911,201406
515146093,200912,201301
515146511,200911,201312
515146709,200910,201312
515148189,200911,201409
515149715,200911,201402
515149733,200911,201307
515149739,200911,201605
515151403,200911,201401
515151469,200911,201406
515156305,200912,201303
515156349,200911,201301
515156351,201311,201802
515157995,200911,201709
515158117,200911,201606
515158229,200912,201601
515159001,200911,201301
515159435,200911,201302
515159771,201204,201805
515160437,200911,201308
515160445,200911,201308
515162671,200912,201410
515162717,200911,201211
515164265,200912,201410
515164605,201001,201305
515164609,201001,201305
515168179,200912,201406
515168205,200911,201707
515168215,200911,201311
515168313,200911,201807
515168329,201110,201505
515169013,200912,201512
515169689,201110,201503
515171461,200911,201512
515173295,200911,201501
515173523,200911,201508
515173599,201201,201506
515175279,200912,201408
515175743,200911,201211
515175745,200911,201211
515176705,200911,201504
515176709,200911,201504
515176713,200912,201409
515178657,200912,201505
515178661,200912,201605
515178841,201008,201404
515178893,201008,201404
515179813,200911,201310
515179939,200911,201310
515180291,200911,201412
515180931,201102,201806
515181331,200912,201309
515181909,201012,201411
515182187,200912,201510
515182575,200912,201311
515182655,200911,201509
515182661,200912,201409
515183111,200912,201407
515183203,200912,201501
515183895,200911,201312
515184799,201004,201808
515185057,200912,201610
515187815,200912,201212
515190333,200912,201501
515190843,200912,201409
515191505,200912,201711
515191605,201410,201808
515191607,201410,201808
515191899,200911,201508
515192567,200912,201308
515192625,200912,201307
515192791,200912,201412
515192793,200912,201412
515195345,200912,201409
515198953,200912,201501
515199539,200912,201301
515199591,200912,201608
515200269,200912,201404
515200369,200912,201802
515200611,200912,201410
515200839,200912,201307
515201579,200912,201603
515201591,200912,201603
515201707,201207,201706
515203505,200912,201312
515203699,200911,201711
515203829,200912,201510
515204035,200912,201408
515205061,201001,201711
515206049,200912,201407
515206581,200912,201603
515208403,200912,201410
515208873,200912,201702
515208909,200912,201503
515208927,200912,201312
515209057,200912,201710
515209781,201001,201407
515209785,201001,201410
515209983,200912,201607
515210577,200912,201407
515210631,201109,201410
515210803,200912,201611
515211971,200912,201406
515212805,200912,201311
515212929,200912,201503
515214717,201106,201710
515215847,200912,201509
515216351,200912,201604
515216737,200912,201212
515217853,200912,201806
515217915,200912,201501
515217943,201001,201412
515217961,201310,201706
515218745,201309,201803
515218767,200912,201304
515221689,200912,201401
515222217,200912,201408
515222369,200912,201604
515222457,200912,201412
515222775,201001,201405
515222941,200912,201312
515223291,200912,201303
515223293,200912,201303
515223481,200912,201301
515225211,200912,201503
515225275,201203,201607
515225625,201001,201409
515225657,200912,201601
515225705,200912,201407
515225719,200912,201303
515225953,201001,201709
515226139,201001,201305
515226311,200912,201504
515226961,201001,201801
515227625,201001,201408
515228059,200912,201510
515228513,200912,201408
515229851,200912,201705
515229935,201107,201408
515231403,200912,201507
515231447,201001,201401
515231451,201001,201402
515232741,201002,201501
515232869,201207,201606
515233773,201001,201411
515234787,200912,201608
515235461,200912,201506
515235657,201107,201410
515236457,200912,201408
515236489,200912,201312
515237013,200912,201212
515237137,201001,201407
515237161,200912,201706
515237163,200912,201706
515238255,201002,201309
515238871,201002,201311
515239147,200912,201612
515239171,201001,201502
515239259,201001,201409
515239575,201001,201801
515239721,200912,201501
515240075,201102,201409
515240121,200803,201202
515240323,201002,201309
515240465,200912,201503
515240475,201001,201305
515241145,201001,201503
515241627,200912,201305
515242027,201001,201801
515243065,200912,201512
515244919,201001,201303
515245263,201001,201509
515245319,200912,201409
515245425,201001,201407
515245611,201001,201312
515245637,201001,201508
515245719,201001,201709
515245721,201001,201503
515245775,201001,201703
515245883,201001,201411
515246487,201001,201606
515246567,201207,201607
515246699,201001,201303
515246701,201001,201303
515246815,201107,201411
515246817,201001,201506
515246833,200912,201503
515246971,200912,201510
515247281,201001,201707
515247437,201001,201507
515251837,201001,201412
515252149,201001,201510
515253109,201001,201604
515253111,201001,201604
515253427,201001,201708
515253655,201001,201711
515253663,201001,201711
515253877,201001,201509
515253879,201001,201509
515253915,201001,201403
515254015,201001,201307
515254017,201001,201307
515254173,201001,201407
515254187,201001,201303
515254189,201001,201303
515254221,201001,201303
515254265,201001,201706
515254301,201001,201510
515255551,201001,201409
515255703,201001,201509
515255741,201001,201706
515255751,201001,201703
515256701,201001,201301
515257459,201001,201409
515258001,201001,201411
515258009,201001,201406
515258035,201001,201405
515262015,201001,201408
515262611,201001,201604
515263825,201001,201504
515264785,200901,201711
515265155,201001,201507
515265221,201001,201311
515265223,201001,201311
515265267,201001,201405
515266979,201001,201404
515266983,201001,201404
515269787,201001,201507
515270175,201001,201403
515271115,201001,201402
515271773,201001,201504
515271869,201001,201608
515271989,201001,201607
515273397,201001,201706
515273579,201001,201509
515274219,201001,201311
515274955,201305,201612
515275511,201001,201412
515276509,201001,201409
515276625,201001,201712
515276627,201001,201712
515276651,201001,201503
515276681,201001,201403
515277845,201001,201312
515278185,201002,201405
515278383,201001,201305
515281599,201001,201306
515281815,201001,201404
515282723,201002,201410
515282727,201002,201410
515285231,201001,201709
515285747,201105,201606
515287901,201001,201507
515287903,201001,201507
515289403,201309,201806
515290445,201001,201603
515290943,201001,201312
515293065,201001,201312
515293163,201002,201309
515294439,201002,201406
515295329,201002,201502
515295331,201002,201502
515295821,201001,201705
515296673,201002,201507
515300345,201105,201412
515300875,201002,201503
515302853,201002,201308
515303195,201002,201412
515303229,201001,201512
515303477,201001,201806
515303557,201001,201511
515304133,201002,201604
515306523,201001,201407
515307945,201001,201707
515308305,201002,201509
515308307,201002,201509
515308731,201002,201405
515308801,201002,201503
515309283,201002,201310
515309285,201002,201310
515309751,201001,201508
515309753,201001,201508
515310059,201001,201407
515311291,200912,201309
515314429,201002,201406
515314477,201002,201406
515314593,201002,201611
515314649,201003,201308
515314651,201003,201308
515315671,201001,201307
515316103,201001,201608
515316941,201008,201407
515321287,201002,201710
515324333,200805,201106
515325585,201002,201402
515325907,201002,201611
515327095,201002,201407
515327419,201002,201502
515328847,201002,201505
515330473,201002,201304
515331779,200912,201302
515332281,201002,201311
515336725,201105,201410
515337565,201002,201409
515337607,201002,201701
515338377,201002,201410
515338381,201002,201410
515340037,201004,201502
515342003,201011,201806
515345397,201002,201508
515345497,201002,201306
515346463,201002,201604
515346465,201002,201604
515347071,201002,201604
515347229,201002,201309
515347771,201506,201809
515348619,201002,201409
515348633,201002,201409
515350151,201002,201508
515350359,201001,201507
515350487,201112,201806
515350795,201002,201608
515353983,201002,201307
515354917,201002,201412
515355005,201002,201606
515356815,200909,201303
515357971,201002,201511
515358881,201002,201611
515364699,201002,201802
515364831,201003,201408
515365527,201002,201612
515365627,201012,201807
515366701,201002,201304
515366963,201002,201807
515366977,201002,201306
515368921,201002,201702
515369455,201201,201709
515370165,201002,201407
515370587,201003,201510
515370837,201003,201408
515370871,201003,201501
515374183,201002,201306
515376139,201002,201407
515376141,201002,201407
515377527,201003,201412
515380417,201003,201411
515380419,201003,201411
515380683,201003,201401
515381551,201202,201601
515382585,201003,201602
515382839,201003,201401
515382879,201003,201409
515385257,201005,201305
515386109,201003,201704
515388755,201001,201404
515390007,201003,201701
515391775,201003,201604
515391779,201003,201604
515393133,201001,201307
515394671,201003,201610
515397907,201003,201307
515398565,201002,201605
515398671,201002,201302
515399025,201003,201607
515399059,201003,201409
515401653,201003,201410
515401983,200911,201310
515402789,201002,201809
515404947,201003,201807
515404949,201003,201807
515405079,201003,201405
515406255,201003,201411
515406293,201012,201406
515406325,201003,201707
515406365,201003,201408
515406451,201011,201404
515406663,201208,201604
515408217,201003,201803
515410799,201305,201808
515413293,201003,201606
515414153,201003,201312
515414193,201003,201410
515415991,201103,201604
515416427,201004,201309
515416471,201003,201707
515416501,201003,201407
515416535,201004,201309
515418181,201003,201304
515418233,201003,201504
515418339,201003,201603
515426697,201003,201405
515430765,201108,201501
515431335,201007,201401
515431477,201003,201803
515432689,201107,201512
515433521,201003,201403
515435889,201003,201510
515436121,201003,201507
515436985,201003,201505
515438005,201003,201502
515438387,201003,201308
515446267,201003,201512
515453749,201003,201303
515454437,201202,201504
515456339,201003,201607
515457683,201003,201401
515458873,201003,201406
515458941,201003,201512
515458991,201003,201506
515459015,201003,201410
515459215,201003,201701
515460157,201003,201501
515460479,201003,201412
515460977,201003,201310
515461269,201009,201611
515461285,201003,201501
515461711,201003,201505
515461741,201003,201412
515462845,201003,201410
515463223,201003,201406
515463253,201004,201501
515464923,201004,201401
515464937,201004,201401
515465693,201003,201606
515465909,201003,201309
515466029,201004,201806
515466139,201003,201509
515467235,201004,201510
515467783,201004,201807
515468657,201004,201504
515469081,201004,201410
515471301,201003,201508
515472157,201003,201807
515475547,201012,201401
515476053,201004,201405
515477025,201003,201702
515477117,201003,201412
515480319,201004,201612
515481419,201004,201808
515481421,201004,201808
515481743,201004,201706
515482585,201004,201612
515487427,201003,201709
515487429,201003,201709
515490239,201004,201410
515490331,201004,201412
515491763,201004,201505
515491919,201105,201804
515492913,201004,201508
515493045,201003,201405
515493047,201003,201405
515493233,201004,201710
515493321,201004,201507
515495793,201004,201511
515496147,201303,201604
515496149,201303,201604
515496609,201004,201606
515497509,201406,201804
515497543,201004,201808
515498171,201004,201705
515505645,201006,201402
515506009,201004,201807
515506337,201004,201308
515506373,201004,201709
515506931,201004,201507
515508169,201004,201310
515510133,201004,201410
515510381,201004,201506
515511063,201004,201605
515511145,201003,201511
515511199,201004,201602
515516905,201004,201311
515521933,201101,201501
515522843,201004,201409
515522883,201004,201505
515523085,201407,201711
515523151,201004,201509
515523171,201004,201603
515525785,201004,201606
515527437,201007,201808
515527775,201004,201411
515527895,201004,201504
515529793,201004,201608
515529837,201004,201808
515531371,201004,201407
515535677,201004,201608
515536385,201004,201512
515536457,201004,201411
515536945,201004,201711
515536949,201004,201505
515536951,201004,201505
515538365,201103,201512
515538767,201003,201312
515538977,201312,201701
515540927,201004,201806
515540931,201004,201408
515540977,201004,201711
515544343,201004,201508
515545115,201004,201410
515545171,201004,201306
515547209,201004,201510
515547253,201110,201411
515549143,201004,201404
515550615,201004,201306
515551817,201004,201604
515552891,201004,201603
515553373,201004,201406
515553583,201004,201312
515553755,201005,201612
515554263,201005,201412
515554267,201005,201408
515556077,201004,201311
515560285,201005,201705
515560337,201004,201508
515562777,201003,201411
515564215,201108,201612
515569951,201004,201705
515572849,201005,201603
515572851,201005,201603
515576141,201005,201511
515577543,201004,201310
515577589,201004,201809
515577621,201005,201807
515577941,201005,201604
515577969,201103,201411
515578203,201004,201506
515578255,201004,201505
515578695,201004,201411
515578697,201004,201411
515581133,201005,201601
515581273,201005,201608
515581727,201005,201501
515581729,201005,201501
515581859,201005,201611
515582067,201005,201311
515582547,201005,201505
515583431,201006,201802
515583921,201005,201502
515595901,201302,201603
515596099,201005,201408
515596145,201005,201712
515597871,201005,201708
515598411,201005,201606
515600823,201004,201709
515600851,201004,201709
515601519,201005,201807
515601559,201005,201511
515601605,201005,201808
515601635,201102,201505
515601765,201005,201804
515601801,201005,201512
515601805,201005,201712
515601817,201005,201508
515605117,201005,201412
515606995,201005,201509
515609441,201007,201707
515610185,201005,201704
515610805,201003,201307
515611037,201005,201306
515613851,201005,201412
515617091,201005,201704
515618061,201004,201311
515624035,201005,201510
515625315,201005,201403
515625345,201004,201606
515625401,201005,201411
515629801,201005,201703
515632649,201005,201410
515633185,201005,201603
515635383,201005,201708
515639057,201005,201503
515640721,201005,201505
515641479,201005,201411
515645305,201001,201506
515645833,201005,201308
515646249,201004,201610
515648431,201005,201406
515648433,201005,201406
515650135,201005,201404
515650359,201005,201604
515652069,201104,201503
515653529,201005,201810
515653627,201105,201611
515655805,201005,201507
515656919,201302,201605
515657471,201204,201706
515657781,201005,201509
515657883,201005,201512
515662825,201005,201509
515663125,201106,201507
515663221,201005,201306
515665327,201006,201704
515666005,201006,201509
515666073,201006,201512
515666103,201005,201511
515667059,201006,201511
515668421,201005,201409
515668911,201005,201408
515671427,201005,201307
515676241,201101,201401
515678215,201005,201409
515682203,201006,201608
515683025,201005,201705
515684513,201005,201512
515687453,201005,201407
515689929,201006,201509
515690013,201006,201410
515690343,201006,201307
515691245,201005,201704
515691249,201005,201307
515691463,201006,201307
515692087,201210,201512
515694635,201401,201707
515697705,201006,201612
515700799,201005,201601
515700941,201005,201602
515700943,201005,201602
515701185,201006,201404
515701797,201005,201305
515702113,201006,201603
515702653,201006,201603
515702825,201006,201308
515703211,201201,201507
515703331,201011,201701
515703519,201006,201402
515706271,201006,201506
515708303,201006,201402
515709323,201006,201412
515709373,201110,201604
515711457,201005,201510
515711537,201205,201703
515711539,201205,201703
515712007,201207,201704
515712317,201006,201309
515712675,201006,201604
515714987,201006,201502
515716909,201005,201306
515717671,201006,201711
515717717,201006,201411
515718101,201006,201806
515718987,201005,201401
515719503,201105,201503
515721777,201005,201401
515722713,201006,201507
515722879,201006,201806
515723495,201007,201506
515723981,201006,201308
515726215,201006,201708
515727517,201006,201411
515729075,201006,201407
515731057,201007,201707
515731083,201006,201402
515731597,201006,201610
515732469,201206,201509
515733465,201006,201404
515733529,201006,201404
515733567,201006,201404
515735371,201006,201312
515735537,201006,201801
515735595,201006,201407
515736729,201006,201507
515737435,201006,201306
515740631,201006,201805
515740931,201309,201705
515743703,201006,201402
515746573,201103,201507
515751583,201006,201702
515752501,201006,201404
515752627,201008,201807
515752885,201006,201412
515752937,201006,201509
515753139,201006,201309
515756029,201008,201710
515756529,201112,201602
515756791,201009,201807
515757899,201006,201602
515758755,201006,201805
515759341,201104,201604
515763899,201006,201508
515766275,201004,201307
515766277,201006,201307
515766825,201006,201510
515768497,201209,201509
515768519,201006,201609
515768749,201004,201503
515769411,201006,201609
515773051,201006,201409
515775675,201006,201411
515777645,201109,201709
515778973,201010,201402
515779255,201108,201703
515779793,201006,201307
515780361,201006,201411
515780453,201006,201409
515780631,201006,201710
515783147,201006,201711
515785557,201105,201605
515785559,201105,201605
515786749,201310,201807
515787673,201006,201308
515789021,201006,201412
515789035,201006,201404
515789113,201006,201605
515790465,201007,201407
515792937,201007,201605
515792939,201007,201605
515794393,201103,201609
515794817,201007,201407
515799593,201007,201408
515799957,201007,201604
515800007,201007,201408
515800009,201007,201408
515801531,201007,201511
515801541,201007,201511
515801605,201007,201512
515801619,201007,201402
515805871,201102,201504
515806899,201007,201307
515811947,201006,201409
515812809,201007,201507
515812811,201007,201507
515815763,201010,201607
515816511,201006,201802
515817869,201007,201604
515817875,201007,201510
515826675,201007,201404
515829893,201007,201408
515830841,201007,201601
515830843,201007,201601
515831007,201007,201501
515833395,201007,201401
515836543,201007,201502
515838207,201007,201503
515838355,201007,201710
515842211,201007,201601
515843457,201007,201810
515843497,201007,201803
515846105,201007,201712
515846109,201007,201712
515847465,201010,201402
515847495,201011,201402
515850969,201007,201807
515851433,201507,201807
515853387,201007,201312
515853391,201007,201312
515853477,201008,201312
515853683,201008,201311
515856203,201008,201407
515856543,201007,201401
515856545,201007,201401
515858917,201007,201512
515859985,201008,201401
515860773,201007,201809
515863855,201007,201407
515863905,201007,201607
515866269,201007,201401
515869667,201007,201401
515869669,201007,201401
515870007,201007,201404
515870461,201007,201610
515871619,201007,201406
515873157,201007,201403
515874073,201209,201801
515875431,201410,201802
515875433,201410,201802
515875877,201007,201605
515879851,201007,201308
515879873,201007,201607
515880211,201007,201410
515880551,201107,201608
515880589,201107,201605
515880633,201107,201810
515880663,201107,201809
515884475,201007,201310
515885307,201007,201401
515885557,201007,201608
515888117,201007,201410
515888203,201105,201511
515888205,201102,201412
515888611,201009,201312
515894557,201007,201411
515894961,201007,201502
515896669,201008,201603
515900653,201007,201307
515900655,201007,201307
515901611,201302,201710
515902245,201007,201408
515902387,201007,201411
515903501,201309,201810
515904435,201203,201606
515906747,201008,201707
515909159,201007,201308
515909433,201007,201412
515910903,201007,201509
515910981,201007,201501
515911425,201007,201411
515913209,201008,201807
515913387,201008,201406
515914117,201007,201405
515918287,201008,201809
515918409,200809,201303
515919853,201008,201407
515919859,201007,201407
515920183,201405,201804
515923047,201008,201603
515923979,201008,201806
515924051,201008,201405
515924055,201008,201405
515924105,201008,201310
515924165,201007,201403
515924167,201007,201705
515924215,201007,201603
515929505,201008,201602
515929565,201008,201309
515931043,201007,201703
515931613,201010,201312
515933429,201008,201410
515933557,201008,201312
515934109,201007,201510
515934111,201007,201510
515934153,201007,201602
515936029,201008,201506
515937787,201007,201603
515937857,201007,201602
515938171,201007,201508
515940023,201008,201411
515940151,201008,201708
515940153,201008,201708
515942759,200809,201206
515943131,201401,201706
515943251,201007,201611
515943253,201007,201611
515943295,201008,201602
515945609,201008,201407
515946211,201008,201711
515946913,201008,201406
515948017,201007,201810
515949117,201008,201704
515952131,201008,201605
515953619,201008,201408
515956469,201008,201603
515956877,201008,201406
515957015,201008,201402
515957941,201401,201805
515960591,201008,201509
515961255,201008,201801
515963067,201008,201708
515963069,201008,201708
515963505,201008,201803
515963865,201202,201502
515964145,201008,201401
515965043,201008,201402
515965113,201008,201402
515965261,201008,201710
515965337,201008,201403
515968695,201008,201308
515969175,201109,201805
515969961,201009,201408
515970111,201008,201406
515974721,201008,201701
515974737,201001,201701
515974801,201008,201408
515974819,201008,201403
515974821,201008,201403
515978163,201008,201805
515978915,201008,201712
515978917,201008,201712
515979399,201008,201511
515981361,201103,201411
515981491,201008,201706
515981493,201008,201804
515982215,201104,201706
515982219,201110,201612
515982221,201110,201612
515983279,201306,201803
515984451,201008,201411
515986875,201008,201502
515987463,201106,201705
515988337,201106,201408
515990251,201009,201705
515991973,201008,201612
515992073,201008,201603
515992137,201008,201606
515992843,201008,201808
515993451,201008,201407
515993835,201008,201507
515993871,201008,201411
515994237,201008,201605
515994239,201008,201605
515994245,201107,201501
515994285,201008,201507
515998293,201211,201808
515998339,201009,201409
515998419,201205,201601
515998751,201008,201506
515999699,201009,201402
515999701,201009,201402
516001337,201008,201610
516001473,201008,201511
516001477,201008,201511
516002985,201008,201712
516003145,201009,201709
516003409,201009,201604
516003477,201008,201406
516003479,201008,201406
516004581,201105,201409
516004665,201008,201805
516004697,201008,201503
516005307,201009,201601
516007001,201008,201407
516007725,201009,201409
516008007,201010,201408
516008419,201008,201407
516008421,201008,201404
