"PERS_ID","YM_start","YM_end"
514733313,201105,201506
514733319,201408,201506
514733321,201208,201308
514733321,201308,201506
514733645,201008,201009
514733645,201009,201111
514733645,201211,201306
514733645,201307,201307
514733645,201401,201502
514734215,201012,201110
514734215,201111,201205
514734215,201304,201306
514734215,201401,201402
514734215,201403,201409
514735287,201508,201708
514735287,201710,201811
514737117,201511,201602
514737117,201604,201705
514737131,201006,201006
514737131,201104,201509
514737249,201110,201206
514737605,200906,200908
514737605,200909,201001
514737605,201006,201401
514737629,201303,201706
514738719,201103,201209
514738719,201210,201411
514739399,201105,201205
514739399,201601,201607
514739399,201608,201807
514740067,201608,201805
514740129,201005,201011
514740129,201103,201411
514740433,201608,201707
514740433,201709,201711
514740515,201001,201012
514740515,201208,201406
514740515,201210,201406
514741353,201207,201207
514741369,201306,201706
514741373,201205,201703
514741375,201304,201606
514741615,201509,201806
514741615,201704,201806
514741745,201204,201212
514741745,201301,201706
514741755,201411,201507
514741755,201507,201606
514741755,201606,201712
514741797,201403,201412
514741797,201501,201507
514741797,201506,201509
514741797,201509,201604
514741797,201603,201701
514741891,201502,201603
514741963,201110,201706
514741979,201505,201601
514741979,201509,201602
514742305,201508,201509
514742355,201408,201508
514742355,201705,201709
514742607,201112,201305
514742607,201307,201310
514742607,201606,201610
514743499,201208,201405
514743695,201611,201708
514743711,201207,201209
514743711,201307,201310
514743711,201407,201410
514743731,201308,201308
514743731,201702,201803
514743731,201706,201803
514743899,201007,201008
514743899,201708,201708
514744001,201212,201307
514744001,201308,201401
514744001,201411,201505
514744001,201506,201509
514744001,201609,201705
514744383,201012,201104
514744383,201105,201311
514744383,201404,201410
514744383,201504,201504
514744383,201504,201605
514744383,201504,201605
514745017,201608,201703
514745017,201704,201704
514745017,201705,201705
514745017,201608,201709
514745017,201707,201709
514745017,201706,201709
514745017,201705,201709
514746275,201401,201405
514746359,201406,201609
514746359,201403,201412
514750321,201604,201809
514750323,201201,201301
514750325,201408,201602
514750329,201108,201512
514750545,201210,201304
514750545,201311,201402
514750545,201403,201412
514751655,201508,201804
514751811,201512,201806
514751911,201406,201410
514753043,201410,201508
514753965,201203,201311
514755701,201707,201708
514755705,201209,201801
514755855,201005,201303
514756481,201308,201504
514756571,201205,201205
514756571,201205,201707
514756571,201707,201709
514756571,201801,201801
514757571,201111,201511
514762351,201211,201306
514762351,201306,201405
514762365,201001,201108
514762521,201407,201706
514762575,201002,201108
514762575,201311,201506
514762719,201003,201404
514762821,201708,201710
514764481,201502,201505
514764481,201509,201511
514765315,201503,201510
514765599,201412,201701
514766549,201208,201408
514766549,201408,201412
514766549,201502,201603
514767219,201308,201809
514768159,201307,201312
514768159,201402,201404
514768159,201407,201605
514768853,201202,201207
514768853,201207,201209
514768853,201307,201307
514768853,201307,201307
514768853,201405,201501
514768853,201501,201503
514768853,201503,201606
514768853,201608,201805
514769075,201308,201503
514769169,201306,201307
514769169,201409,201411
514769169,201503,201507
514769169,201409,201705
514769169,190001,190001
514769169,201707,201709
514769351,201302,201408
514770811,201411,201503
514770811,201503,201505
514770811,201311,201311
514770811,201404,201407
514770811,201407,201411
514770811,201410,201411
514770935,201006,201006
514770935,201207,201412
514772447,201512,201801
514773677,201409,201510
514773677,201605,201605
514775359,201003,201003
514775359,201007,201410
514775551,201005,201008
514775551,201103,201109
514775551,201112,201405
514775657,201006,201012
514775657,201101,201103
514775657,201107,201212
514775657,201301,201301
514775657,201301,201303
514775657,201409,201409
514777895,201605,201607
514781529,201602,201603
514781529,201412,201603
514781577,201411,201509
514782097,201406,201503
514782097,201610,201610
514782097,201611,201706
514782097,201006,201106
514782097,201107,201211
514782097,201302,201304
514782097,201311,201406
514782261,201607,201607
514782261,201611,201704
514782263,201610,201708
514782263,201609,201710
514782263,201606,201711
514782753,201005,201203
514782753,201208,201211
514782753,201406,201501
514782803,201006,201007
514782849,201410,201410
514782951,201012,201102
514782951,201112,201203
514783883,201205,201606
514783883,201606,201704
514784675,201108,201405
514785985,201805,201810
514786071,201012,201012
514787299,201412,201508
514788275,190001,190001
514789023,201510,201608
514789093,201506,201508
514789093,201505,201507
514789093,201602,201612
514791173,201101,201111
514791335,201312,201312
514791335,201707,201803
514792243,201607,201805
514792243,201807,201808
514792247,201207,201209
514792579,201003,201103
514792761,201505,201710
514792839,201606,201705
514792877,201410,201809
514792877,201302,201312
514792877,201308,201410
514792877,201410,201410
514792885,201201,201205
514792885,201807,201808
514794071,200912,201101
514794071,201102,201301
514794071,201501,201511
514794845,201307,201308
514794845,201312,201405
514794845,201408,201411
514794845,201412,201505
514794845,201508,201606
514797469,201402,201505
514797535,201308,201401
514797535,201406,201407
514797535,201508,201509
514797631,201205,201506
514797631,201605,201702
514797631,201703,201807
514797733,201107,201111
514797741,201112,201206
514797741,201304,201409
514797769,201405,201502
514797769,201503,201508
514797769,201508,201602
514800455,201105,201202
514800455,201205,201209
514800455,201309,201703
514800455,201703,201703
514800455,201704,201705
514800455,201801,201802
514801039,201201,201211
514801159,201406,201512
514801375,201007,201110
514801375,201212,201306
514801403,201202,201507
514801403,201508,201602
514801403,201603,201607
514801429,201707,201805
514801429,201512,201805
514801467,201209,201307
514801467,201311,201508
514801543,201306,201407
514801543,201506,201601
514801543,201408,201601
514801543,201505,201601
514801889,201104,201201
514801889,201406,201501
514801891,201309,201310
514801891,201505,201701
514801891,201608,201701
514801891,201406,201701
514801891,201602,201701
514801893,201608,201701
514801921,201411,201509
514801921,201510,201511
514801921,201703,201703
514801921,201603,201604
514801991,201101,201112
514801991,201212,201501
514802983,201101,201112
514802983,201202,201502
514803145,201601,201604
514803145,201711,201801
514803145,201802,201808
514803523,201211,201212
514803625,201204,201210
514803625,201304,201310
514803625,201404,201410
514803625,201502,201503
514805391,201408,201409
514805391,201109,201203
514805391,201204,201209
514805391,201211,201303
514805391,201304,201309
514805391,201404,201408
514805393,201711,201806
514805611,201108,201607
514805613,201806,201806
514806039,201301,201802
514806057,201207,201210
514806057,201304,201306
514806057,201311,201403
514806057,201408,201408
514806057,201502,201502
514806057,201509,201511
514806057,201611,201702
514806057,201706,201707
514806057,201709,201801
514806057,201803,201803
514806057,201804,201804
514806057,201806,201810
514806063,201105,201409
514806117,201409,201512
514806117,201106,201302
514806117,201303,201409
514807171,201009,201505
514807617,201407,201509
514809193,201203,201204
514809193,201205,201208
514809193,201209,201212
514809193,201211,201309
514809193,201310,201310
514809193,201311,201403
514809193,201404,201609
514809421,201305,201407
514809421,201010,201302
514809421,201303,201305
514809499,201411,201501
514809499,201502,201503
514809499,201509,201509
514809567,201402,201601
514810281,201503,201807
514810757,201411,201705
514810757,201205,201410
514810757,201211,201410
514812327,201605,201606
514812327,201504,201704
514812327,201208,201304
514812459,201510,201603
514812459,201604,201610
514812459,201611,201612
514812459,201701,201701
514813539,201101,201112
514813539,201201,201412
514813805,201208,201407
514813805,201508,201605
514814483,201509,201609
514814483,201701,201804
514815247,201602,201707
514815343,201007,201507
514815361,201402,201508
514815585,201205,201303
514815585,201402,201502
514815585,201503,201508
514815883,201302,201408
514815971,201406,201407
514815971,201405,201411
514815971,201707,201712
514815977,201208,201510
514816161,201108,201601
514817343,201107,201202
514817343,201208,201503
514817879,201702,201705
514817881,201701,201703
514817881,201704,201707
514819467,201012,201205
514819467,201210,201309
514819467,201401,201503
514819499,201007,201007
514819499,201106,201107
514819611,201209,201212
514819611,201406,201801
514819611,201009,201012
514819643,201207,201409
514819703,201009,201010
514819703,201010,201011
514819703,201011,201011
514819703,201011,201201
514819703,201202,201204
514819703,201206,201206
514819703,201208,201303
514819703,201304,201304
514819703,201306,201306
514819703,201307,201307
514819703,201308,201309
514819703,201311,201401
514819703,201804,201804
514819809,201012,201103
514820357,201502,201612
514820357,201701,201808
514821945,201104,201110
514821945,201502,201605
514821945,201607,201608
514821945,201611,201703
514821977,201112,201112
514821977,201209,201406
514824175,201606,201607
514824657,201606,201609
514824657,201611,201611
514824657,201611,201701
514824657,201704,201706
514825213,201205,201507
514825925,201411,201610
514826181,201304,201601
514826181,201608,201612
514826181,201705,201707
514826181,201807,201808
514826201,201507,201507
514826201,201507,201509
514826201,201608,201702
514826273,201406,201407
514826273,201506,201510
514826273,201510,201601
514826273,201509,201601
514826273,201601,201601
514826273,201601,201804
514826419,201805,201808
514827435,201406,201409
514827435,201109,201201
514827435,201211,201306
514827435,201310,201406
514827499,201111,201204
514827791,201208,201410
514827821,201102,201209
514827967,201209,201209
514827967,201209,201302
514827967,201304,201310
514827967,201311,201601
514828687,201304,201304
514828687,201406,201408
514828687,201601,201804
514828717,201303,201307
514828717,201308,201407
514828717,201408,201510
514828795,201106,201107
514828795,201303,201303
514828795,201108,201408
514828795,201402,201408
514829049,201504,201506
514829049,201606,201608
514829107,201504,201506
514829107,201608,201703
514829107,201707,201708
514829107,201706,201706
514829171,201210,201301
514829171,201301,201512
514829605,201401,201703
514829605,201207,201308
514829605,201309,201401
514829651,201003,201004
514829651,201210,201309
514829651,201312,201312
514830189,201101,201504
514830407,201003,201207
514830407,201312,201402
514831071,201103,201411
514831725,201107,201109
514832927,201209,201210
514832927,201211,201304
514832927,201307,201309
514832927,201310,201310
514832927,201312,201404
514832927,201407,201411
514832927,201412,201504
514832927,201504,201511
514832945,201302,201304
514832945,201304,201512
514833017,201012,201102
514833881,201407,201510
514833881,201510,201612
514833881,201110,201407
514836067,201005,201202
514837009,201508,201701
514838279,201510,201609
514838279,201609,201710
514838789,201103,201109
514840121,201308,201403
514840305,201304,201307
514840305,201202,201204
514840305,201206,201304
514841469,201403,201701
514841783,201211,201502
514841843,201010,201201
514841843,201203,201203
514841843,201210,201404
514841843,201405,201503
514841857,201103,201103
514841857,201108,201412
514841857,201509,201607
514841857,201607,201607
514841857,201607,201611
514843417,201509,201609
514843717,201506,201508
514843717,201510,201712
514844175,201806,201809
514844217,201310,201310
514844217,201310,201801
514844239,201409,201507
514844787,201105,201303
514844787,201304,201603
514845329,201803,201805
514845329,201606,201805
514845329,201406,201409
514845331,201311,201409
514847081,201205,201305
514847081,201305,201401
514847081,201402,201612
514847115,201302,201401
514847201,201404,201603
514848791,201402,201403
514848895,201008,201008
514848895,201109,201302
514848895,201312,201406
514848895,201306,201309
514849233,201401,201409
514849277,201608,201710
514849441,201509,201612
514849623,201102,201112
514850891,201007,201402
514850891,201411,201504
514850941,201309,201501
514851059,201008,201202
514851059,201310,201310
514852651,201207,201310
514852651,201310,201401
514852651,201402,201508
514852661,201406,201412
514852661,201505,201512
514852661,201604,201604
514852661,201702,201703
514852661,201708,201708
514852661,201705,201708
514852661,201008,201008
514852661,201012,201012
514852661,201011,201012
514852661,201104,201104
514852661,201104,201105
514852661,201105,201108
514852661,201110,201406
514852661,201406,201406
514853409,201509,201807
514854197,201107,201108
514854197,201102,201108
514854197,201202,201202
514854197,201202,201202
514854197,201202,201304
514854199,201505,201605
514855027,201409,201412
514855027,201501,201601
514855579,201604,201606
514855579,201610,201701
514855609,201208,201209
514855609,201408,201603
514856529,201110,201202
514856727,201211,201411
514857165,201503,201601
514858079,201410,201610
514858079,201612,201706
514858079,201609,201705
514858079,201312,201409
514858773,201006,201407
514859647,201304,201707
514860023,201611,201708
514860049,201311,201411
514860107,201007,201101
514860107,201106,201310
514860187,201308,201311
514860187,201404,201412
514860581,201309,201407
514860961,201705,201705
514861535,201010,201212
514861773,201411,201412
514863275,201305,201507
514863275,201607,201610
514863275,201208,201305
514863577,201208,201612
514863839,201602,201604
514863839,201606,201711
514864033,201311,201407
514864033,201708,201806
514864059,201301,201307
514864059,201308,201308
514864059,201308,201311
514864059,201510,201609
514864059,201410,201609
514864081,201005,201011
514864081,201012,201104
514864081,201105,201501
514864645,201102,201109
514866447,201402,201410
514866447,201410,201808
514866487,201601,201807
514867329,201408,201507
514867331,201408,201708
514868031,201210,201210
514868031,201212,201504
514869925,201704,201706
514869925,201708,201802
514870087,201108,201202
514870117,201112,201204
514870117,201205,201503
514870265,201008,201211
514870939,201107,201108
514871139,201006,201010
514872559,201305,201501
514872957,201501,201706
514873603,201003,201005
514875761,201104,201203
514875761,201401,201707
514875763,201507,201707
514875763,201704,201707
514875763,201703,201707
514875983,201508,201704
514875985,201708,201712
514875987,201110,201202
514875987,201308,201604
514875989,201408,201704
514877171,201208,201507
514877505,201008,201409
514877751,201404,201601
514879537,201405,201607
514879773,201507,201507
514879937,201205,201302
514879937,201409,201603
514879937,201403,201603
514880039,201609,201706
514880071,201309,201409
514880071,201409,201509
514880071,201509,201607
514880071,201607,201703
514880071,201009,201202
514880071,201205,201212
514880413,201408,201512
514880413,201705,201707
514880413,201711,201712
514880431,201002,201004
514880431,201101,201104
514880431,201109,201110
514880431,201407,201412
514880431,201509,201606
514880441,200908,201408
514880441,201608,201701
514880441,201009,201304
514880453,201308,201403
514880481,201612,201612
514881065,200911,200912
514882535,201510,201512
514882535,201606,201607
514882535,201706,201706
514882535,201707,201707
514882535,201708,201708
514883679,201601,201702
514883679,201702,201711
514883679,201801,201804
514883679,201807,201807
514884319,201506,201607
514884499,201106,201409
514884499,201504,201511
514885719,201309,201408
514885719,201411,201805
514887669,201301,201309
514887669,201309,201312
514887669,201312,201412
514887669,201412,201512
514887669,201608,201801
514887669,201012,201104
514887669,201105,201110
514887669,201203,201206
514887669,201207,201212
514887789,201503,201605
514887789,201605,201608
514887789,201612,201802
514888003,201706,201709
514888061,201006,201107
514888465,201008,201009
514888465,201009,201308
514888465,201402,201404
514888465,201405,201703
514888749,201207,201407
514888749,201407,201503
514888749,201605,201709
514888859,200912,201002
514888859,201005,201005
514889543,201806,201806
514889851,201006,201101
514889851,201306,201311
514889851,201509,201512
514889851,201608,201802
514889965,201206,201207
514889965,201211,201706
514890295,201009,201101
514890295,201101,201409
514891827,201404,201404
514891827,201302,201501
514891827,201510,201611
514891827,201411,201611
514891839,201410,201702
514891839,201012,201106
514891839,201111,201203
514891839,201204,201410
514891853,201007,201202
514893059,201305,201608
514893059,201207,201304
514894159,201207,201407
514894159,201408,201410
514895737,201308,201712
514895829,201308,201407
514895829,201505,201612
514895839,201306,201412
514895871,201209,201305
514895871,201308,201412
514895935,201002,201004
514895935,201007,201010
514895935,201107,201110
514895935,201208,201407
514895935,201408,201607
514895971,201207,201507
514895971,201508,201606
514898455,201401,201510
514898455,201510,201707
514898985,201307,201501
514899029,201510,201808
514899429,201309,201411
514899459,201103,201305
514899459,201312,201411
514899515,201009,201009
514899515,201009,201101
514899515,201301,201302
514899515,201406,201409
514899515,201501,201511
514899581,201102,201104
514899619,201105,201206
514899619,201205,201512
514899745,201306,201606
514899809,201501,201502
514899809,201503,201508
514899809,201508,201805
514899861,201110,201112
514899861,201211,201507
514899861,201508,201604
514899865,201109,201304
514899875,201309,201504
514900067,201508,201605
514900147,201303,201405
514900147,201406,201510
514900955,201010,201012
514900955,201108,201111
514901123,201404,201405
514901123,201406,201501
514901193,201002,201206
514901293,201408,201608
514901293,201505,201608
514902399,201007,201408
514902623,201008,201008
514902623,201108,201210
514902623,201210,201311
514902623,201011,201402
514902951,201708,201801
514903705,201410,201601
514903705,201601,201607
514903705,201607,201705
514903705,201705,201807
514903705,201106,201410
514904287,201608,201707
514904287,201707,201712
514904287,201010,201101
514904287,201109,201305
514904287,201307,201410
514904445,201601,201602
514904479,201301,201304
514904479,201403,201406
514904479,201412,201502
514904479,201503,201503
514904479,201603,201611
514904479,201702,201708
514904621,201507,201703
514904641,201411,201709
514904641,201709,201803
514905899,201408,201701
514905899,201701,201702
514905899,201102,201205
514905899,201304,201310
514905899,201404,201408
514906583,201407,201806
514906639,201303,201508
514906639,201207,201301
514906643,201310,201507
514907343,201407,201511
514907965,201207,201207
514907965,201306,201308
514907965,201406,201412
514907965,201501,201505
514907965,201607,201708
514907965,201805,201807
514908065,201012,201603
514908253,201305,201506
514908695,201308,201408
514908695,201007,201308
514909111,201602,201603
514910173,201609,201612
514910513,201407,201512
514910513,201307,201312
514910513,201407,201502
514910555,201107,201212
514910555,201302,201412
514910555,201504,201508
514910603,201409,201803
514910693,201007,201103
514910693,201106,201204
514910693,201303,201504
514911427,201407,201409
514911427,201410,201504
514911427,201805,201808
514911427,201005,201206
514911427,201211,201407
514911759,201206,201206
514911759,201206,201208
514912219,201108,201312
514914477,201010,201307
514914477,201404,201508
514914477,201501,201508
514914481,201503,201508
514915281,201203,201205
514915281,201206,201209
514915281,201306,201307
514915281,201407,201408
514916043,201606,201609
514916045,201508,201805
514916061,201606,201608
514917275,201308,201406
514917275,201407,201502
514917631,201507,201610
514917631,201610,201706
514918035,201010,201102
514918035,201103,201207
514918089,201306,201307
514918089,201308,201607
514918255,201212,201601
514918255,201412,201601
514918257,201501,201505
514918257,201406,201601
514918979,201602,201602
514918979,201602,201610
514918979,201404,201610
514919081,201302,201312
514919081,201402,201601
514919167,201708,201711
514919167,201106,201212
514919167,201310,201503
514919529,201512,201703
514919529,201707,201807
514920007,201412,201505
514920007,201712,201803
514920007,201104,201412
514920161,201205,201209
514920161,201302,201509
514920339,201708,201708
514920527,201502,201508
514920561,201204,201302
514920561,201406,201502
514920561,201503,201601
514920561,201601,201608
514921087,201208,201601
514921165,201608,201701
514921165,201708,201808
514921461,201304,201510
514922197,201507,201508
514922197,201406,201702
514923069,201010,201201
514923973,201203,201301
514924419,201606,201707
514924749,201105,201110
514924749,201212,201512
514925001,201209,201302
514925001,201212,201302
514925107,201007,201308
514925107,201311,201411
514926115,201012,201012
514926115,201101,201101
514926115,201101,201211
514926487,201104,201110
514926487,201201,201204
514926487,201204,201208
514926487,201209,201311
514927997,201608,201610
514928681,201308,201501
514928681,201510,201611
514928721,201109,201207
514928721,201208,201506
514928721,201006,201006
514929013,201205,201207
514929097,201303,201407
514929417,201408,201408
514929417,201003,201006
514929417,201104,201408
514929417,201408,201408
514929701,201407,201507
514930325,201501,201501
514930325,201405,201602
514930327,201501,201503
514930327,201504,201602
514930327,201506,201602
514930361,201007,201107
514930361,201107,201504
514931091,201211,201310
514931091,201310,201410
514931091,201610,201710
514932311,201205,201210
514932405,201101,201407
514932527,201309,201410
514932527,201405,201410
514932715,201506,201509
514932715,201505,201509
514932715,201205,201209
514932715,201306,201309
514932715,201405,201408
514933403,201204,201212
514933403,201307,201312
514933403,201409,201412
514933403,201501,201504
514933403,201509,201605
514933403,201605,201607
514933417,201604,201612
514933511,201605,201608
514933511,201711,201801
514934711,201511,201601
514934711,201602,201801
514934879,201503,201604
514934879,201706,201710
514936173,201101,201510
514938029,201403,201406
514938029,201407,201605
514938159,201310,201503
514938367,201109,201209
514938367,201210,201305
514938815,201207,201210
514938815,201404,201507
514938815,201508,201608
514938917,201211,201609
514939229,201103,201502
514939237,201011,201106
514939237,201104,201502
514939237,201412,201502
514939641,201607,201610
514939641,201705,201710
514939643,201507,201707
514939643,201708,201708
514939917,201110,201111
514939917,201204,201602
514939937,201104,201508
514939937,201511,201511
514940433,201008,201011
514941849,201107,201112
514942035,201509,201510
514942513,201105,201105
514942513,201105,201310
514942513,201301,201310
514942513,201105,201310
514942513,201311,201503
514942977,201503,201612
514943183,201402,201505
514943231,201006,201011
514943231,201108,201111
514943231,201206,201406
514943267,201201,201508
514943267,201508,201707
514943787,201407,201407
514944673,201403,201512
514944709,201407,201807
514944709,201211,201404
514944709,201406,201407
514946647,201407,201507
514946647,201110,201211
514946647,201308,201407
514947067,201306,201502
514947113,201304,201305
514947113,201404,201509
514947243,201203,201601
514947245,201107,201107
514947245,201107,201404
514947245,201505,201803
514947249,201408,201803
514947599,201409,201502
514947599,201512,201602
514947599,201605,201610
514947601,201508,201707
514947735,201411,201507
514948049,201505,201706
514948071,201410,201502
514948071,201708,201709
514948589,201007,201007
514948589,201105,201110
514948589,201112,201304
514948859,201303,201603
514949395,201309,201605
514949395,201101,201605
514949407,201412,201502
514949407,201407,201502
514949407,201007,201008
514949407,201009,201407
514950299,201002,201202
514950299,201203,201302
514950299,201403,201409
514950501,201104,201303
514950533,201407,201410
514950533,201411,201606
514950533,201606,201706
514950533,201706,201712
514950533,201012,201106
514950533,201112,201204
514950533,201206,201407
514950615,201012,201103
514950615,201104,201511
514950645,201410,201411
514950645,201412,201604
514950833,201507,201708
514951079,200404,200511
514951079,200607,200610
514951079,200703,200710
514951079,200711,200801
514951079,200802,200903
514951081,201410,201508
514951081,201607,201611
514951081,201008,201101
514951081,201103,201307
514951081,201406,201407
514951081,201408,201410
514951141,201107,201503
514951723,201210,201308
514951723,201308,201509
514951779,201606,201610
514952853,201411,201606
514952855,201601,201608
514954907,201008,201107
514954907,201401,201503
514954907,201511,201712
514954937,201006,201012
514954937,201404,201501
514954937,201507,201509
514954937,201509,201609
514954937,201708,201709
514956381,201307,201406
514956381,201409,201805
514956415,201203,201205
514956415,201201,201203
514956547,201107,201107
514956547,201107,201412
514956807,201307,201312
514956807,201406,201506
514956807,201208,201506
514958285,201109,201501
514958287,201210,201501
514959129,201110,201110
514959129,201206,201212
514959129,201306,201403
514959129,201404,201501
514959613,201103,201208
514959613,201407,201407
514959621,201110,201201
514959621,201208,201211
514959621,201306,201311
514959621,201401,201406
514960081,201011,201105
514960081,201507,201512
514960081,201606,201608
514960229,201011,201105
514962837,201109,201201
514962837,201201,201412
514963033,201111,201207
514963955,201512,201708
514964099,201008,201008
514964099,201101,201303
514964099,201406,201504
514964125,201301,201612
514964231,201312,201609
514964395,201405,201710
514964395,201112,201302
514965287,201306,201608
514965303,201308,201608
514965717,201005,201208
514965847,201409,201603
514965847,201805,201807
514965909,201007,201008
514965961,201001,201002
514966093,201111,201309
514966095,201005,201007
514966095,201406,201406
514966095,201501,201508
514966095,201511,201602
514966159,201410,201801
514966159,201006,201012
514966159,201105,201410
514966195,201107,201108
514966195,201108,201308
514966943,201009,201102
514966943,201104,201212
514966943,201108,201212
514967121,201701,201710
514967123,201605,201710
514968597,201007,201202
514968597,201303,201407
514968653,201106,201110
514968653,201304,201412
514971747,201011,201109
514971747,201109,201412
514971829,201403,201501
514971829,201501,201605
514971829,201605,201606
514971829,201702,201802
514971829,201103,201107
514971829,201107,201403
514971945,201505,201506
514971945,201508,201807
514971979,201308,201508
514971979,201511,201609
514973291,201209,201505
514973987,201508,201709
514974009,201305,201508
514974009,201510,201706
514974481,201004,201304
514974795,201409,201411
514974795,201411,201507
514974795,201507,201604
514974795,201108,201110
514974795,201204,201209
514974795,201303,201309
514974795,201406,201409
514975015,201406,201808
514975015,201003,201003
514975015,201101,201201
514975015,201207,201208
514975015,201212,201406
514975015,201212,201705
514975063,201109,201410
514975083,201408,201411
514975083,201502,201602
514975409,201406,201406
514975521,201404,201404
514975521,201408,201511
514975599,201007,201010
514975599,201011,201012
514975599,201106,201108
514975599,201112,201112
514975599,201204,201204
514978763,201604,201607
514978763,201611,201703
514978763,201802,201805
514981345,201304,201405
514981365,201412,201705
514982429,201503,201603
514982429,201603,201703
514982429,201709,201802
514982855,201009,201105
514983305,201211,201412
514983345,201204,201209
514983345,201306,201410
514983379,201503,201702
514984667,201408,201508
514984667,201609,201707
514984667,201007,201009
514984667,201009,201302
514984667,201401,201408
514984823,201402,201402
514984823,201402,201810
514984909,201111,201208
514984909,201303,201406
514984987,201308,201403
514984987,201701,201711
514984987,201711,201711
514984987,201712,201712
514985005,201411,201507
514985005,201507,201512
514985961,201204,201205
514985961,200912,201001
514986201,201101,201303
514986201,201109,201305
514986217,201008,201310
514986293,201411,201511
514986293,201512,201611
514986293,201002,201411
514986339,201309,201503
514986343,201511,201601
514986345,201508,201710
514986347,201507,201701
514986767,201207,201309
514986767,201309,201507
514986767,201508,201709
514986767,201801,201806
514987639,201004,201102
514987639,201106,201303
514987639,201303,201309
514987639,201309,201411
514987679,201201,201207
514987679,201405,201801
514987679,201308,201801
514987703,201112,201511
514987731,201504,201602
514987995,201509,201702
514987997,201711,201712
514988205,201210,201509
514989033,201511,201711
514989035,201707,201711
514989139,201607,201610
514989139,201704,201710
514989809,201206,201311
514989809,201405,201506
514990603,201101,201401
514991977,201308,201703
514992255,201105,201505
514992275,201501,201507
514992275,201003,201201
514992275,201203,201204
514992275,201206,201210
514992275,201210,201502
514992307,201111,201208
514992307,201503,201503
514992307,201505,201611
514992323,201004,201103
514992323,201104,201105
514992323,201106,201106
514992323,201505,201510
514992323,201511,201605
514992425,201011,201104
514992425,201109,201207
514992435,201003,201008
514992595,201303,201402
514992595,201501,201610
514993261,201104,201401
514993261,201401,201611
514993265,201508,201611
514993501,201303,201312
514993501,201501,201507
514993515,201107,201411
514993711,201201,201212
514993889,201305,201509
514994391,201406,201502
514994391,201502,201603
514994391,201012,201406
514994391,201401,201406
514994425,201210,201403
514994425,201405,201502
514994457,201211,201306
514994457,201308,201311
514995509,201102,201111
514995509,201205,201209
514995509,201305,201407
514995509,201407,201410
514995509,201410,201410
514996491,201004,201007
514996999,201410,201609
514996999,201005,201410
514997177,201308,201501
514997203,201009,201412
514997233,201010,201107
514997691,201101,201204
514997697,201108,201204
514997851,201006,201006
514999269,201810,201810
514999269,201408,201409
514999893,201501,201501
514999893,201010,201011
514999893,201105,201106
514999893,201106,201201
514999893,201202,201203
514999893,201204,201302
514999893,201307,201404
514999893,201405,201410
515002155,201607,201705
515002175,201409,201705
515003003,201007,201202
515003003,201408,201411
515003115,201605,201605
515003115,201609,201711
515003115,201808,201809
515003559,201403,201510
515003559,201607,201709
515003559,201709,201806
515003559,201005,201110
515003559,201204,201407
515003591,201109,201208
515003591,201301,201410
515003885,201108,201208
515003885,201208,201309
515003885,201309,201708
515003921,201007,201007
515004217,201202,201302
515004217,201302,201502
515004973,201004,201407
515005003,201005,201504
515005031,201212,201409
515005031,201510,201708
515006863,201303,201508
515006901,201412,201509
515006901,201510,201610
515007485,201609,201710
515008613,201008,201605
515009283,201203,201502
515009665,201410,201509
515009775,201205,201410
515009827,201106,201302
515010551,201205,201210
515010551,201302,201310
515010551,201407,201501
515010963,201106,201109
515010963,201111,201210
515010963,201306,201405
515010963,201411,201503
515010963,201504,201511
515010963,201605,201710
515010983,201609,201701
515012817,201106,201408
515012817,201408,201801
515012977,201012,201110
515012977,201112,201205
515012977,201312,201404
515012977,201406,201410
515012977,201412,201504
515013003,201412,201502
515013003,201502,201704
515013003,201605,201704
515013037,201306,201707
515014561,201603,201701
515015227,201207,201610
515016437,201205,201208
515016437,201304,201308
515016437,201304,201308
515016851,201402,201407
515016851,201408,201608
515016851,201608,201609
515016851,201705,201711
515017227,201107,201207
515017227,201210,201511
515017841,201006,201011
515017841,201101,201501
515020109,201705,201707
515020129,201009,201307
515020129,201305,201309
515020129,201310,201404
515020129,201310,201404
515020129,201405,201410
515020129,201411,201505
515020129,201412,201505
515020129,201705,201707
515020129,201805,201808
515021521,201107,201412
515021607,201306,201708
515021733,201308,201403
515021733,201406,201506
515022005,201006,201012
515022215,201006,201101
515022215,201102,201106
515022215,201108,201202
515022215,201203,201205
515022215,201203,201208
515022215,201208,201309
515022215,201310,201503
515022593,201108,201205
515022593,201207,201311
515022593,201210,201311
515022593,201405,201410
515023683,201409,201502
515023683,201503,201507
515023683,201602,201710
515023741,201003,201005
515023741,201005,201304
515023741,201401,201708
515024561,201012,201104
515024561,201107,201202
515024561,201301,201302
515024561,201304,201305
515024561,201309,201501
515024561,201507,201507
515024561,201507,201604
515024671,201105,201107
515024671,201101,201209
515024671,201107,201209
515024887,201609,201703
515024887,201501,201510
515024887,201705,201709
515024887,201607,201608
515024887,201008,201008
515024887,201012,201012
515024887,201012,201102
515024887,201112,201112
515024887,201204,201206
515024887,201209,201211
515024887,201302,201303
515024887,201803,201809
515024937,201201,201204
515024937,201208,201411
515025459,201204,201210
515025459,201305,201307
515025459,201309,201311
515026171,201306,201405
515026171,201505,201607
515026283,201101,201211
515026283,201411,201502
515026437,201209,201509
515026647,201405,201804
